ID,Sleep Quality,Intelligence,Study Time,Exam Difficulty,Exam Performance,Confidence,House Price
111,46.85104853503122,109.71845414518353,15.855071633607912,6,429.8251886206268,255.75889320723022,952061.6611145195
112,48.737551087182226,107.59303178315933,16.43178684405698,6,447.81148838181093,269.05352344112674,881141.22704919
113,46.547889182513025,100.80909563231776,16.98242529504082,6,433.8296628755734,251.1545994338594,930910.7825901549
114,51.012710726239675,114.62561384151707,12.555024299855415,4,400.4028231052845,266.84619277494664,876566.7363353067
115,54.231907189062134,118.5307002067437,18.900041908042407,2,449.30802523553984,281.67380085310646,892468.1644209177
116,53.1603703090303,121.09268288870761,12.561598505058395,4,418.73434621148357,258.7497030716516,792439.1021427853
117,51.0070676230164,110.45172957149532,17.56278438293987,6,476.9815459584414,261.5097567414868,796633.2937303572
118,49.54464678135782,104.10787821614441,20.005960736316915,8,517.9074321685486,283.0567873610214,895698.1533510567
119,51.44742062548322,115.6322147903382,14.157001706416125,6,450.63557917367825,277.54549118418817,916024.3149841302
120,49.72657530397276,112.03443990644818,21.258459602722148,7,517.419305955428,307.2812232522199,854238.8118721518
121,39.790750731890896,93.83572861767007,17.270625640664363,5,368.1900863954395,208.91152256713198,866888.3362807917
122,51.79184620743473,112.83299907580967,17.30117347160994,4,448.2988880800595,259.26822202868817,910393.6582117936
123,48.13699574191974,109.76320654139833,19.748106731507626,9,523.683338298463,293.55342330625723,772148.1019798645
124,56.34154420259151,115.49946571520373,11.789969756522567,3,416.4804649976455,276.223440190328,970589.5385766599
125,60.84300158583072,132.34058988431352,9.000294256222958,5,463.2013453858362,303.9715826672437,882384.6257412413
126,43.8013857891474,105.32037268910963,19.45914807379459,6,436.5148104290562,267.3040559364697,847780.9859580175
127,52.94936944116773,111.85880952448052,20.792955882666046,3,469.68007774523255,269.52002419549115,973258.0026289693
128,50.620096442874704,112.25501308562025,24.561567756570295,6,537.9003729198037,288.52299358494514,951760.5616574663
129,47.38146106777628,102.34811104179407,17.86343523680735,2,384.998842378605,246.4342578943215,1009061.0460883664
130,53.10114001509829,117.54666793397406,12.02615255453099,1,362.3323380363225,235.60400611054527,1006392.1035062176
131,53.5411079224419,118.18589340221055,11.449191174362477,5,426.67247278899794,280.72256970647453,941653.624037825
132,49.53400824412208,116.65007563185911,10.502457102770979,7,419.8039362008379,274.99251340481965,782856.7929475324
133,48.52401649543111,108.32430241620274,19.47621031275202,6,474.8059406130587,273.9800006626048,823215.9998356064
134,44.57092384552605,108.71220246676225,16.905486675185447,5,407.0506746520534,256.78298984374305,989721.1282805909
135,46.875924717801574,104.38284273081032,14.742162761153455,6,417.8131648951692,255.4510134736226,1010281.4982025947
136,48.834967284315574,105.38671644328045,26.04113359448305,1,452.11258473906,254.1177110842552,718177.1335884816
137,48.745915681211066,104.55112629097377,26.088761741562152,6,534.7776903391034,297.9109238007354,929650.4138240017
138,54.769476681119265,115.86084146413107,17.185805269587632,5,485.44477892201417,271.87271084167395,892283.3900109199
139,48.6701374666333,106.87248572441331,19.511434599031727,5,460.45016257932923,268.54322177620793,905454.3502535901
140,59.47637973316683,126.58075076255132,18.89541295431051,3,506.7098356176765,310.0786839761489,1011602.8388988767
141,47.85004586375698,105.33602690234463,23.99306634613165,6,509.781989443542,290.6354966768864,862330.6961760494
142,57.87773497209468,119.54685935167844,4.476490944881384,6,412.3225924050503,268.8387289812119,1045690.9174551743
143,50.80970599861638,110.85601512081284,21.558227919338286,5,493.80581016926106,281.4866247647194,952934.0719602124
144,44.57273546527145,101.53876533772628,20.384218056121803,4,419.2361330891346,259.149959448172,981578.7992135114
145,52.88468650262249,104.11665458687263,16.326851551533025,5,459.8993099277987,258.5606927597107,817536.4924763094
146,50.14085883108453,118.45064363759812,16.325330248168253,2,396.3502770317478,256.41971639385764,835185.9419411161
147,48.216482971110736,105.25626746873074,23.630882404015964,5,492.7493001554552,275.05554365918505,841864.206416022
148,54.26313187704602,118.15538146760173,12.843612170280249,1,377.91841470771874,251.32834802788176,960160.9770233459
149,52.56682624112214,115.25023388244676,13.131332553711209,7,466.72998078754233,279.2095463403708,944991.333733759
150,55.09101498586352,112.58551096455581,14.061881235866693,3,425.9495812994478,251.6627207245972,766364.569040094
151,44.892604576273435,104.54688749055596,22.78830410595093,6,476.0579185135567,269.6808669037673,891198.0303992006
152,47.19165864530218,97.545063064485,23.595635916267696,4,463.86860117858106,270.8538146988197,882013.532073509
153,44.93721960882744,104.76226668378597,7.805705710011939,6,340.94234982807353,219.27951896148187,829038.2472200735
154,34.895928504923106,93.2300461495126,18.138189096570347,9,404.5810346009299,216.50901437571852,856313.7179579068
155,51.661751338583535,114.82573143166285,15.514668316507887,4,431.32817417984774,268.3808475342696,916131.6295146153
156,56.202557831443904,114.98665773493018,12.051583787090307,3,416.82019041017736,268.1381298249006,806142.3319773694
157,53.35674799638723,116.50017159284123,18.865777325773475,6,508.37936506035146,300.2723119378784,817961.5854582621
158,43.3498294443923,92.66893739673233,17.329181055606995,6,411.49882368656563,212.34442208325603,864944.5822090963
159,45.747098431408865,111.21614334785966,12.679877227470108,2,327.91383860397536,232.72983540159694,889599.0239108886
160,41.05584628790916,95.96286759355876,24.263020453981387,4,424.5386491570781,265.540887085827,980757.8472758894
161,56.15760957024995,116.35268807096507,23.567052670026115,6,571.0593772520664,320.621717488615,760724.7316414474
162,48.32800163203637,110.90193698019121,11.912143071692398,1,320.61943030868093,240.77433216599573,931685.8650905344
163,45.16338949107027,102.59141700441992,24.610044719903435,1,409.7897847818401,245.6973433862192,1010615.82321777
164,54.39685174190599,109.81240364872083,13.97962689680584,6,468.3130872078813,284.85139437727815,848481.1346365635
165,48.73210655087471,101.86474910749577,27.673406756279924,5,529.7008713804872,292.2906694966577,765798.8362373086
166,42.410621055278604,111.27640054021249,18.676638893650534,4,389.6982693001079,249.43051667985003,896577.05297355
167,49.880583724062994,110.84371603166608,13.919116897875526,4,403.41794898362537,257.5221121659221,915041.6832599323
168,50.133297366655206,111.82824811204745,18.522209748900192,4,444.6136184945893,270.01663721202124,958132.2678088642
169,50.818406000305124,113.48445642567448,18.87942334661039,4,455.1141076406064,254.44092102835342,970980.6264958316
170,52.05003969725569,119.82037635496721,19.677065639241313,6,505.8475328483922,308.11828849939496,1033775.199980062
171,46.86318700040468,96.20723099176254,22.712624619789658,3,437.21638767027366,244.7126098676323,903219.91402867
172,53.18459001926329,112.40785688149364,13.21370650095341,4,421.79925598244233,252.0658907749212,961929.8011941512
173,43.99032609391695,106.5359288005546,11.801282530784718,6,370.9390316519404,233.09523999353934,935888.6809511081
174,56.73271206269665,123.25306233167454,14.243712948233354,4,461.28751326663,298.20746140486335,815912.3715158931
175,47.006163448287296,111.98983455643756,15.71245410474451,5,415.51537566520966,249.61751450151675,949285.1522928138
176,52.21102218884429,105.04486681960336,13.47641459684948,7,465.19296740075816,261.2827178633597,898207.7856323916
177,53.06763204377256,112.65114948366502,12.895318917017525,8,483.88639898985446,280.84777628346006,930945.9398170868
178,48.50451813633106,106.23982291944371,23.429889004193427,4,478.6802494556497,278.2359841611407,749132.431352576
179,41.99705952397624,103.83982664918882,28.14359004262107,7,519.1766331018069,281.7317809467356,969476.6579364485
180,48.30266522343411,103.10112655751159,19.221226223175034,2,401.93273308445845,239.76879250169574,906643.0384716789
181,47.0934612700442,103.25377201449326,20.98069704142261,5,458.0644386773035,277.83757147502706,867612.8103561791
182,48.048189949938745,113.82037058162871,14.479712874818507,6,430.2956414832449,271.0379177021148,910924.8441593169
183,54.227571775243874,119.50919562848611,10.425710803207377,4,406.35576187611474,257.3443987185097,955353.4866243103
184,53.42363602501451,115.03617635430545,19.26002341444026,6,512.3003377341414,302.3715519529108,893121.346771402
185,51.18856541757482,114.01087516517374,15.968825024881747,6,464.81085020117735,281.9345605519353,841946.9503615735
186,46.446890568039535,107.04524503311364,14.345770972500112,4,378.0372139456977,255.88984796978178,864445.1281022186
187,63.06659478787025,127.11205256819466,12.768794733711722,7,543.7696002831156,315.0736994235921,960532.0924433026
188,41.86676324287494,97.49761693502327,11.097082097414477,5,329.2628683157824,208.69159987852314,716846.0594875942
189,41.9634685349849,103.70020776507643,12.744693695143926,6,363.8779822082476,213.34712212134335,826045.6938676301
190,51.70158722902829,105.71572628104457,21.3649247868419,3,462.48477822210856,271.92222550998156,796694.6356661047
191,63.639438535596206,123.32463379945521,12.460729528774694,7,544.4870235399939,326.7479371344023,896411.0493256055
192,48.364049802405454,114.22523284242341,17.912417271041726,7,478.57739551991807,273.8459303843976,874876.2032750112
193,43.71551625868368,94.2626248972046,28.753737237165478,4,483.1070249112293,271.1870809002027,903194.3604181623
194,47.843009470315835,106.81106234628486,13.23471336538277,5,397.0671301621426,244.076733307852,743906.5308005785
195,62.74426623804668,122.4495407163427,14.25825029608591,6,538.1769199237817,304.84221241193035,814488.5839111601
196,46.14295999001572,97.95580566233404,27.754162500557957,7,544.2357872028745,267.18042134362497,798273.9823093528
197,47.463288231382684,114.31373083767761,13.632468611864388,6,417.4334415086221,257.4362141463726,847518.1904743281
198,48.64988708106807,109.16177160193044,18.267151519510538,5,447.705873338246,255.48531642925082,844717.441332433
199,53.7405828171311,115.06826818082978,11.089128670148991,7,457.90565625106467,289.8854683171381,1052249.7056701526
200,53.34296905230278,116.40460584065254,15.594279710973947,6,480.2695197421766,294.7683045272156,1001403.5095727814
201,47.723506699592335,114.73699873739571,23.89294144540448,4,477.1725851675411,302.91991990643675,1017306.9577891175
202,40.360773878526466,104.29308267979934,22.444045013093216,5,425.23746090424174,253.93374550645936,992179.7909860141
203,59.409885334969466,129.28247304410593,11.183816167424963,3,438.359497275541,267.7290576568702,875146.7475909567
204,43.75144435032833,91.49250666118449,22.191315988642415,6,457.6618318353504,240.69715420098294,889960.8158696186
205,47.55327515548795,97.02969516531209,16.883193973806726,8,472.8950911747058,260.9061850458858,952209.0887644552
206,51.076956425940246,110.79859858337389,27.409166167534792,5,549.0127244502893,297.2922746563537,784094.6573925306
207,52.11054336801992,114.61098288609666,8.213546883538166,6,401.1202642707188,260.17425988639775,738459.2383872804
208,43.89425860565641,102.97358070584744,18.565717639249737,5,414.2773551458749,237.18784865281302,837811.4921769878
209,51.56113910311125,106.81570911693794,11.622189586921014,6,424.1362634996376,249.01799948467738,1007883.498005062
210,54.43231067046301,110.41068589506447,20.682564878493903,4,496.6170485823974,275.7437797866018,773924.8574704787
211,52.37405346363575,117.87402833647367,14.793690860788601,5,447.0952537009472,287.9524751419762,986305.9527568361
212,54.34920677368077,121.80070995225482,20.92163682732971,7,551.6250609712638,310.92981350531187,873139.1491674465
213,45.56738102014111,101.07967124638363,22.38519958345249,3,427.4652682339994,242.2002877359707,788579.2515578375
214,49.35672234269509,107.87873082061284,25.386125217653625,2,467.32847988158494,275.7542366903472,929172.6012833541
215,55.48255247479481,125.42929394544953,9.902791208596177,2,378.1435166190691,273.0231400756357,914477.5071896682
216,52.590147733059226,116.25862820911769,13.625541345695611,5,438.9999092631916,251.48505476403673,819191.6779375164
217,51.99016587552269,107.57913297566654,20.009599244888562,6,504.0783341672919,268.0931271983829,899364.5563619625
218,55.33329705222659,114.73119633484066,11.427199811696028,6,453.7964459207322,275.20581933587823,886591.9679104331
219,47.75229959351917,109.28688640800297,14.782669347313899,6,426.26962502485804,260.8361287821489,865050.5295772383
220,53.13050992100295,108.39306424066518,12.836385330643669,2,381.93907972718205,237.129099555084,912354.0351354729
221,45.90582024642745,109.17621487559104,18.90527173958742,3,399.9433721483023,272.2524486612656,1015316.6973492885
222,48.68241895769709,106.59268426255095,12.82044261666443,1,331.24640836271493,235.26071492200668,918465.057940785
223,50.77287643012812,110.83825633357823,15.554984773108966,4,423.1284884615012,248.9755296686107,868715.6738634278
224,52.84222774756596,116.1791074317455,11.656379143277006,6,439.16107836682886,277.0461719800606,859654.9966660623
225,36.69920161269664,86.77527837787443,25.981319937954353,7,455.04724753045855,238.3659818783012,838528.2857393029
226,55.68266270865274,123.87658465942835,9.102199975637326,5,420.1896561982694,278.52433408292995,800647.6499753426
227,52.108863879646236,119.31783896742945,18.252902519924127,4,459.32076726148676,292.5653414727992,913531.6511057029
228,56.750412985787236,114.93648029364921,11.573418199199804,5,449.53343884403597,269.0861248190872,879546.0450835797
229,55.51878442542862,107.36605248572288,17.449676648511087,3,456.43521636794026,256.6344481144893,976989.2655036412
230,53.235230548813234,111.04999958752319,11.286392462063482,4,403.4557845631982,254.85302263386956,887155.6801641319
231,50.87817905103483,104.36269326677217,9.530716129380966,5,383.6145841142933,257.4174729482219,969573.4774106595
232,53.26778893359357,113.7415285637856,18.89906382227289,1,422.5960615710794,258.1143222270079,910569.2839615771
233,49.67254848115316,111.64692343527906,15.620147344940879,2,382.42576562961676,251.27712723992005,886809.9829787686
234,53.22761086333608,120.48488529601156,14.993576999068644,3,424.3976883864743,264.1787998285183,886081.825248088
235,51.82147018337121,120.41532646280145,18.0339350312443,4,457.16364640485233,289.5211017906626,976536.4368322263
236,54.217207840681525,105.39351624650537,21.932540415247253,7,554.4923926038878,296.8070933800832,969558.3575879753
237,46.617605671675406,109.3730667773345,16.57696555727132,9,485.48390001892903,293.998200198614,936263.0438060664
238,48.04283548461463,116.17643107978978,17.873283358963192,6,460.06752782568145,262.14445466734776,830730.8968491681
239,52.02470322035297,114.19099614449445,12.879736272091671,5,426.6607135790056,286.70798419497083,845422.5617569867
240,44.465706523406126,105.32679583013815,10.370872549243296,6,359.77065445148463,260.88929235862605,870010.8972693362
241,48.08349795995543,109.90901192483473,18.111641431363356,4,426.3913835871827,241.71466860610542,1033669.5156354366
242,51.47010124125567,106.33610694172752,21.749393651680336,7,532.2671913931637,289.363548351149,907229.5817804722
243,58.96530334036265,116.26806723025163,18.968637999400944,6,549.6320069130378,320.78630061166035,1049105.3887578237
244,54.07016085535432,119.22175524210556,14.111930689210167,6,470.98138558911154,281.12483037497714,758177.1856160932
245,43.39987802012518,97.1706215461155,23.42893679957412,4,435.4437784303524,232.20411359682714,981655.7666279617
246,40.72277386515249,103.54111077743889,11.981468854980486,4,315.2202019071551,207.6842987087145,977718.4753627972
247,44.90717642528391,100.36224390047984,15.563326537310033,4,376.1846963327337,218.5875389800403,942556.3779410378
248,44.77444456765507,101.2599739501649,18.82868067648711,3,387.95364436827276,238.96481664879295,833670.3489611462
249,46.743561733188585,103.50494596140301,17.544819438084716,3,391.7512300728761,245.2268265223292,948310.6623162247
250,51.91341326668443,110.06128068262093,16.72743337343479,4,441.16171278896195,279.7049280551585,818207.9481285242
251,55.15949855174748,110.5983320276853,14.57654519780473,5,461.25356100928036,264.5232321338482,884822.8268005544
252,50.655374867980385,108.48540875830044,22.27884703926028,9,565.0590139070442,307.0779775382118,843500.0620343814
253,51.88595866919148,106.1968155357196,22.213331359926933,6,522.3180543397677,277.07418589837624,892900.26328262
254,40.56152458991399,99.30849447102321,18.324127137423062,4,369.1692624751443,219.45021762360503,977485.8788229295
255,52.60109701512105,118.25315433472021,5.795325211796158,5,368.69816611842833,245.46871706544977,892002.5691606994
256,54.29576580703644,112.3104397726075,21.43290422667764,6,537.4606334957593,306.4856182206132,956321.4506462872
257,45.987556724550664,114.82552558551916,7.657559213819538,7,368.04001098439005,246.22800460872512,968666.0338205073
258,47.540197417038875,107.10979122695258,24.055630900900496,2,442.12968932453157,256.02364850505626,881986.8236014175
259,48.945228410370156,108.5411042413537,28.315310205854715,4,523.7816849954688,271.6338169568383,836160.1603429453
260,47.68161695573893,115.90638085649546,14.639188154338033,2,360.69967475480934,254.54035989455417,940125.2287895143
261,51.49739783603106,113.45755101633851,10.553914470174753,6,419.165453715295,267.6290935744255,1078926.7278255064
262,46.97263086662666,112.74261974684859,15.253997547096603,6,426.46154712687553,269.9390260578969,896879.663848143
263,47.804939325903206,112.97293368855036,16.798437377588947,6,448.5160103567287,263.4758257604803,955671.0009599116
264,46.396231849329595,106.13676275856317,23.13596114628666,6,490.2386133119456,266.96603591038206,956749.9411459278
265,53.90402515176071,117.75676617149188,16.028972518004764,6,487.39125604994007,274.2709149800642,898030.1601021427
266,43.88857862112016,98.71523983839143,15.285985389711442,1,313.64086203812144,206.73588030515953,960885.7454203252
267,54.45597018209366,108.80553767614319,14.53063096512179,2,405.71576323551847,241.08084344474176,1026710.4533518299
268,51.26961421442766,110.14295252685845,21.420975727257463,5,495.454214697097,273.3737293746018,954390.9728543885
